event_id,customer_id,page,timestamp,action
E01548,C0848,Cart,2025-01-26 21:15:27,view
E01549,C0453,Product,2025-01-25 00:50:24,view
E01550,C0196,Cart,2025-03-28 10:56:22,add_to_cart
E01551,C0541,Home,2025-11-02 01:22:50,
E01552,C0831,Cart,2025-09-21 05:41:40,add_to_cart
E01553,C0583,Search,2025-10-31 19:22:35,view
E01554,C0559,Cart,2025-04-12 01:47:54,click
E01555,C0102,Search,2025-06-24 17:25:35,click
E01556,C0101,Checkout,2025-03-10 05:11:04,view
E01557,C0961,Home,2025-01-21 18:24:11,purchase
E01558,C0797,Home,2025-01-30 18:47:57,
E01559,C0116,Product,2025-10-30 19:06:41,click
E01560,C0181,,2025-03-20 23:24:46,purchase
E01561,C0519,Home,2025-08-12 17:54:28,click
E01562,C0144,Home,2025-11-02 06:09:34,click
E01563,C0002,Checkout,2025-08-18 07:19:09,view
E01564,C0963,Home,2025-05-10 13:21:27,view
E01565,,Search,2025-01-23 04:26:49,view
E01566,C0242,Home,2025-02-10 20:03:36,click
E01567,C0937,Cart,2024-12-22 21:54:15,add_to_cart
,C0353,Cart,2025-10-07 21:21:05,click
E01569,C0700,Home,2025-03-29 02:15:08,add_to_cart
E01570,C0357,Search,2025-05-03 00:58:45,purchase
E01571,C0356,Search,2025-07-21 23:35:12,add_to_cart
E01572,C0503,Search,2024-12-30 04:09:27,add_to_cart
E01573,,Cart,2025-09-01 16:16:23,purchase
E01574,C0570,Product,2025-05-21 06:32:52,purchase
E01575,C0698,Checkout,2025-05-24 06:46:31,add_to_cart
E01576,C0035,Home,2025-03-15 12:38:56,purchase
E01577,C0780,Product,2025-07-14 21:12:24,view
E01578,C0641,Home,2025-05-28 03:15:06,view
E01579,C0064,Search,2025-02-17 07:30:45,click
E01580,C0039,,2025-04-21 09:44:43,click
E01581,,Checkout,2025-02-20 00:34:59,click
E01582,C0636,Checkout,2025-06-17 20:07:23,view
E01583,C0708,Search,2025-02-03 04:59:24,view
E01584,C0030,Checkout,2025-08-31 15:30:08,view
,,Home,2025-03-10 13:55:39,view
E01586,C0823,,2024-11-22 13:53:29,click
E01587,C0103,,2025-06-26 14:09:40,purchase
E01588,C0975,Cart,2024-12-18 23:45:08,view
E01589,C0718,Home,2024-12-23 05:56:17,add_to_cart
E01590,C0610,Home,2025-05-14 18:13:08,click
E01591,C0911,Search,2025-05-03 18:15:18,purchase
E01592,C0312,Search,2025-07-25 21:38:25,purchase
E01593,C0340,Checkout,2025-07-01 19:02:59,click
E01594,C0573,Product,2025-01-11 03:51:15,add_to_cart
E01595,C0712,Cart,2025-01-10 16:02:51,click
E01596,C0092,Checkout,2025-08-01 17:23:04,click
E01597,C0356,Product,2025-04-05 19:45:06,add_to_cart
E01598,,Checkout,2025-05-13 18:57:21,click
E01599,C0945,Checkout,2025-02-28 19:18:18,click
E01600,C0285,Home,2025-07-01 19:34:18,purchase
E01601,C0303,Checkout,2025-07-29 03:22:41,purchase
E01602,,Checkout,2025-01-07 18:16:43,view
E01603,,Search,2025-09-19 18:09:13,purchase
E01604,C0730,Search,2025-11-14 18:20:14,click
E01605,C0223,Product,2024-12-30 08:22:05,purchase
E01606,C0656,Checkout,2025-09-16 22:24:57,add_to_cart
E01607,C0183,Home,2025-11-10 17:14:08,view
,C0690,Cart,2024-12-04 01:41:39,purchase
E01609,C0578,Product,2025-03-20 12:58:58,purchase
E01610,C0533,Search,2025-10-22 05:37:35,click
E01611,C0552,Home,2025-02-02 17:18:08,purchase
E01612,C0922,Search,2025-05-21 15:50:36,purchase
E01613,C0268,,2025-01-17 19:15:51,click
E01614,C0525,Product,2025-08-15 18:59:33,add_to_cart
E01615,C0047,Home,2024-12-06 19:32:38,view
E01616,C0012,Cart,2025-04-30 13:22:15,click
E01617,C0535,Cart,2025-01-07 19:37:45,add_to_cart
E01618,C0440,Cart,2025-06-21 01:12:39,purchase
E01619,C0956,Checkout,,add_to_cart
E01620,C0358,Checkout,2025-08-08 14:23:41,purchase
E01621,C0195,Search,2025-09-26 09:40:44,view
E01622,C0070,Cart,2025-09-10 11:54:17,
E01623,C0436,Product,2025-06-10 09:54:09,view
E01624,C0645,Product,2025-10-03 19:43:28,add_to_cart
E01625,C0882,Cart,2025-09-01 22:55:55,click
E01626,C0081,Cart,2025-09-14 09:31:42,click
E01627,,Home,2025-03-20 19:58:38,purchase
E01628,C0226,Product,2025-09-08 05:08:13,click
E01629,C0606,Checkout,2024-12-16 04:59:29,purchase
E01630,C0435,Product,2025-06-21 06:59:03,purchase
E01631,C0570,,,click
E01632,C0585,Search,2025-07-08 00:36:55,view
E01633,C0454,Cart,2025-06-15 03:16:11,view
E01634,,Search,2025-04-05 22:50:33,add_to_cart
E01635,,Cart,2025-07-19 20:09:33,
E01636,C0125,,2025-10-23 17:20:20,purchase
E01637,C0471,Product,2025-10-07 15:32:14,purchase
,C0266,Cart,2025-09-24 18:39:48,add_to_cart
E01639,C0270,Search,2024-11-21 12:47:16,add_to_cart
E01640,C0392,Home,2025-05-28 20:24:35,view
E01641,C0477,Home,2025-03-30 06:13:35,purchase
E01642,C0241,Checkout,2025-05-20 23:42:17,click
E01643,C0968,Cart,2025-10-28 04:36:46,
E01644,C0573,Cart,2025-07-11 16:41:33,view
E01645,C0688,Cart,2025-01-09 05:59:17,purchase
E01646,C0928,Product,2024-11-27 10:08:12,purchase
E01647,C0639,Checkout,2025-08-16 08:03:37,add_to_cart
E01648,C0475,Product,2025-07-23 22:34:17,add_to_cart
E01649,C0775,Checkout,2025-10-17 03:48:43,click
E01650,C0546,Search,2025-08-09 00:12:54,purchase
E01651,C0805,Home,2025-06-05 17:54:25,view
E01652,C0147,Search,2025-05-04 23:03:52,click
E01653,C0297,Product,2025-05-13 10:13:07,add_to_cart
E01654,C0800,Product,2025-09-07 21:22:52,add_to_cart
E01655,C0490,Cart,2025-02-27 15:58:57,purchase
E01656,C0418,Product,2025-11-15 08:57:08,view
E01657,C0009,Product,2024-11-25 04:47:52,click
E01658,C0860,Search,2025-09-05 23:31:23,click
E01659,C0650,,2024-11-27 23:58:15,add_to_cart
E01660,C0452,Search,2025-04-02 07:30:43,add_to_cart
E01661,C0617,Product,,purchase
E01662,C0896,Checkout,2025-01-30 22:29:55,purchase
E01663,,Product,2024-12-27 22:20:27,view
,C0886,Cart,2025-01-05 12:09:28,purchase
E01665,C0622,Product,2024-12-31 15:06:53,view
E01666,C0448,Product,2024-12-11 11:34:46,view
E01667,C0646,Search,2024-11-26 17:29:32,purchase
E01668,C0645,Cart,2025-08-03 09:26:42,add_to_cart
E01669,C0559,Product,2025-11-03 07:45:43,purchase
E01670,C0302,Product,2025-09-16 13:04:55,click
E01671,C0499,Product,2025-03-08 09:23:11,click
E01672,C0938,Search,2025-05-10 01:10:56,add_to_cart
E01673,C0556,Search,2025-11-10 01:54:38,purchase
E01674,C0084,Checkout,2025-03-08 01:21:37,click
E01675,C0714,Search,2025-10-07 07:32:09,click
E01676,C0976,Product,2024-12-02 07:48:24,purchase
E01677,C0875,Product,2025-11-16 10:02:12,purchase
,C0191,Cart,2025-09-24 15:44:36,add_to_cart
E01679,C0818,Home,2025-09-02 11:18:03,click
E01680,C0866,Cart,2025-11-03 16:27:50,view
E01681,C0891,Home,2025-05-30 12:31:33,click
E01682,C0875,Product,2025-04-28 17:43:24,view
E01683,C0546,Checkout,2025-04-11 07:57:55,click
E01684,C0423,Search,2025-05-30 06:46:29,add_to_cart
E01685,C0016,Home,2025-07-05 12:57:29,click
E01686,C0066,Product,2025-01-10 00:06:52,view
E01687,C0478,Cart,2025-09-10 01:52:33,purchase
E01688,C0533,Product,2025-03-28 11:50:09,add_to_cart
E01689,C0385,Cart,2025-02-23 15:14:28,view
E01690,,Checkout,2025-11-08 13:30:38,click
E01691,C0668,Checkout,2024-12-26 18:36:03,add_to_cart
E01692,C0540,Product,2025-01-18 01:43:55,view
E01693,C0634,Search,2025-01-06 22:22:50,click
E01694,C0246,Product,2025-09-02 01:05:01,purchase
E01695,C0981,Checkout,2025-11-16 07:22:40,click
E01696,C0948,Product,2025-10-16 22:40:48,view
E01697,C0570,Search,2025-07-18 21:38:12,click
E01698,C0797,Cart,2025-05-12 17:50:00,add_to_cart
E01699,C0296,Search,2025-08-06 04:43:36,click
E01700,C0226,Product,2024-11-28 00:12:17,view
E01701,C0227,Search,2025-01-26 08:59:42,add_to_cart
,C0661,Home,2025-02-04 19:20:07,view
E01703,C0140,Product,2025-08-11 16:34:40,purchase
E01704,C0161,Home,2025-10-26 17:21:09,add_to_cart
E01705,,Product,2024-11-30 01:21:37,add_to_cart
E01706,C0653,Product,2024-12-26 22:09:01,add_to_cart
E01707,C0146,Checkout,2025-05-27 06:09:15,click
E01708,C0646,Checkout,2025-01-25 12:39:25,view
E01709,C0409,Checkout,2025-02-22 07:28:10,click
E01710,C0207,Checkout,2024-11-22 20:26:42,purchase
E01711,C0423,Home,2025-05-19 16:12:58,purchase
E01712,C0693,Product,2025-08-05 03:12:10,add_to_cart
E01713,C0977,Cart,2025-02-02 22:53:55,add_to_cart
E01714,C0067,Product,2024-11-25 18:56:55,view
E01715,C0143,Search,2025-07-09 07:53:23,purchase
E01716,C0721,Checkout,2024-12-11 02:17:56,
E01717,C0712,Cart,2025-08-19 15:42:38,click
E01718,C0081,Product,2024-12-14 19:52:12,click
E01719,C0364,Cart,2025-05-22 06:55:14,add_to_cart
E01720,C0814,Home,2024-11-18 07:31:54,purchase
E01721,C0608,,2025-09-25 15:54:00,add_to_cart
E01722,C0335,Checkout,2025-06-20 09:22:37,purchase
E01723,C0943,Search,2025-07-09 14:58:37,purchase
E01724,C0231,Cart,2025-05-17 18:31:53,purchase
E01725,C0338,Search,,purchase
E01726,C0440,Product,2025-06-04 12:51:52,purchase
E01727,C0230,Cart,2025-06-23 20:04:08,view
E01728,C0089,Home,2025-05-08 07:02:58,view
E01729,C0716,Search,2025-02-22 06:27:20,add_to_cart
E01730,C0348,Cart,,view
E01731,C0807,Product,2025-08-17 14:58:46,view
,C0259,Search,2025-03-14 21:01:04,view
E01733,C0630,Product,2025-04-15 13:32:19,click
E01734,C0826,Cart,2025-05-14 21:50:58,view
E01735,C0757,Search,2025-09-21 10:57:52,purchase
E01736,,Search,2024-12-28 05:37:51,add_to_cart
E01737,,Search,2025-11-01 17:29:27,add_to_cart
E01738,C0725,Product,2025-03-17 13:54:23,click
E01739,C0853,Product,2025-05-10 09:00:35,view
E01740,C0244,Cart,2025-09-01 06:15:55,purchase
E01741,C0253,Home,2025-01-01 15:11:20,click
E01742,C0517,Cart,2025-05-02 01:40:39,view
E01743,C0444,Home,2025-01-04 03:07:46,add_to_cart
E01744,C0033,Search,2025-02-25 02:38:24,add_to_cart
E01745,C0182,Search,2025-08-15 13:07:46,click
E01746,C0881,Home,2025-04-25 18:44:24,
E01747,C0582,Home,2025-10-11 03:51:53,click
E01748,C0246,Cart,2025-11-10 04:51:26,click
E01749,C0194,,2025-02-22 23:43:25,view
E01750,C0945,Search,2025-01-18 17:18:22,add_to_cart
E01751,C0980,,2025-03-01 21:20:19,add_to_cart
E01752,C0926,Checkout,,click
E01753,C0623,Search,2025-02-15 07:25:58,purchase
E01754,C0304,Checkout,2025-02-17 04:32:25,view
E01755,C0235,Checkout,2024-12-26 01:55:54,add_to_cart
E01756,C0880,Cart,2025-07-30 07:01:30,purchase
E01757,C0355,Product,2025-07-27 19:24:41,click
E01758,C0927,Checkout,2025-02-22 13:23:04,add_to_cart
E01759,C0622,Checkout,2025-10-30 16:54:44,purchase
E01760,,Home,2025-02-17 01:13:14,purchase
E01761,C0877,Checkout,2025-01-28 06:16:16,click
E01762,C0950,Search,2025-01-29 06:49:48,view
E01763,C0774,Home,2025-10-27 03:07:16,add_to_cart
E01764,,Checkout,,view
E01765,C0201,Checkout,2025-04-01 21:09:44,add_to_cart
E01766,C0892,Search,2025-06-07 08:05:35,view
E01767,C0988,Checkout,2024-12-29 19:37:49,view
E01768,C0314,Cart,2025-08-29 11:11:31,add_to_cart
E01769,C0937,Home,2024-12-26 19:21:24,purchase
E01770,C0986,Product,2024-12-16 20:34:21,add_to_cart
E01771,C0329,Search,2025-11-15 18:45:32,add_to_cart
E01772,C0657,Checkout,2025-08-08 05:42:46,view
E01773,C0124,Home,2024-11-25 22:16:01,add_to_cart
E01774,C0032,Home,2025-09-15 16:06:58,click
E01775,C0661,Search,2025-05-22 08:19:12,view
,C0312,Home,2024-12-30 15:34:15,purchase
E01777,C0090,Checkout,2025-02-05 20:39:14,add_to_cart
E01778,C0273,Checkout,2025-09-30 14:58:36,add_to_cart
E01779,C0076,Checkout,2025-05-12 09:57:42,add_to_cart
E01780,C0775,Checkout,2025-09-09 06:08:43,purchase
E01781,C0915,Cart,2025-06-20 00:07:09,view
E01782,C0473,Cart,2025-05-10 02:49:02,add_to_cart
E01783,C0922,Product,2025-09-21 02:11:24,add_to_cart
E01784,C0554,Cart,2025-05-04 09:06:00,view
E01785,C0589,Cart,2025-05-30 08:14:11,add_to_cart
,C0619,Search,2025-04-11 22:38:36,view
E01787,C0105,Checkout,2025-07-01 13:34:12,add_to_cart
E01788,C0144,Checkout,2025-02-27 06:45:56,add_to_cart
E01789,C0334,Search,2024-12-13 14:14:19,add_to_cart
E01790,C0955,Home,2025-02-01 18:13:36,add_to_cart
E01791,C0155,Product,2024-12-06 11:21:55,click
E01792,C0274,Checkout,2024-12-30 15:22:00,click
E01793,C0440,Search,2025-01-12 19:34:17,add_to_cart
E01794,C0516,Home,2025-08-05 16:24:01,purchase
E01795,C0065,Search,2025-07-18 16:08:21,add_to_cart
E01796,C0604,Checkout,2025-02-17 02:10:46,add_to_cart
E01797,C0226,Checkout,2025-09-20 01:08:48,purchase
E01798,C0751,Product,2025-09-01 08:45:52,view
E01799,C0892,Cart,2025-03-19 13:08:31,view
E01800,C0807,Checkout,2025-01-04 18:56:15,add_to_cart
E01801,C0964,Product,2025-07-21 16:39:48,view
E01802,C0537,Checkout,2024-12-31 14:51:18,view
E01803,C0517,Home,2025-04-28 11:46:07,view
E01804,C0440,Home,2025-05-04 11:02:43,add_to_cart
E01805,C0993,Checkout,2025-08-25 18:41:46,
E01806,C0030,Home,2025-06-25 18:20:05,click
E01807,C0092,Home,2024-12-22 06:22:18,add_to_cart
E01808,C0705,Cart,2025-04-15 11:20:52,add_to_cart
E01809,C0569,Product,2025-11-03 00:22:33,view
E01810,C0535,Search,2025-04-05 02:52:15,purchase
E01811,C0022,Home,2025-03-16 17:05:33,click
E01812,C0751,Cart,2025-03-11 16:23:12,add_to_cart
E01813,C0790,Product,2025-08-18 04:21:12,add_to_cart
E01814,C0937,Search,2025-08-08 16:33:00,add_to_cart
E01815,C0281,Product,2024-12-13 01:46:30,click
E01816,C0751,Product,2025-09-27 01:21:11,add_to_cart
E01817,C0241,Cart,2025-03-09 09:58:14,view
E01818,C0580,Checkout,2025-03-08 02:25:20,
E01819,C0916,Search,2024-11-20 01:28:14,view
E01820,C0016,Home,2025-07-18 10:34:40,add_to_cart
E01821,C0460,Home,2025-04-25 23:05:08,add_to_cart
E01822,C0769,Cart,2025-08-10 15:55:34,purchase
E01823,C0667,Home,2025-02-02 16:34:17,add_to_cart
E01824,C0831,Product,2025-04-08 18:54:04,add_to_cart
E01825,C0636,Product,2025-01-18 05:48:40,purchase
E01826,C0199,Cart,2025-10-26 10:24:55,click
E01827,C0784,Cart,2025-03-12 00:25:47,click
E01828,C0293,Search,2025-09-07 11:31:07,click
E01829,C0363,Product,2025-07-14 22:50:26,view
E01830,C0449,,2025-11-07 19:13:19,
E01831,C0295,Checkout,2024-11-25 17:50:15,purchase
E01832,,Checkout,,click
E01833,C0846,,2025-03-18 21:37:46,view
E01834,C0600,Product,2025-11-11 08:40:53,purchase
E01835,C0094,Search,2025-04-28 04:45:10,click
E01836,C0587,Cart,2025-05-05 22:01:15,add_to_cart
E01837,C0508,,2025-07-23 11:42:50,view
E01838,C0010,Product,2025-11-10 03:20:07,click
,C0482,Home,2025-09-02 22:33:53,purchase
E01840,C0277,Checkout,2025-01-20 01:12:55,view
E01841,C0917,Home,2025-04-28 16:38:16,view
E01842,C0031,Cart,2024-11-25 21:45:26,click
E01843,C0462,Product,2024-12-10 22:21:03,add_to_cart
E01844,C0007,Checkout,2025-07-29 02:21:16,click
E01845,C0802,Product,2025-10-16 08:21:08,view
E01846,C0502,Cart,2025-02-23 18:18:24,view
E01847,C0986,Product,2025-09-05 19:48:54,click
E01848,C0812,Checkout,2025-08-31 16:30:06,view
E01849,C0074,Product,2025-01-24 11:34:35,click
E01850,C0741,Checkout,2025-02-18 07:49:52,add_to_cart
E01851,C0426,Search,2025-09-25 06:18:40,view
E01852,C0030,Cart,2025-07-31 05:31:13,purchase
E01853,C0313,Product,2025-07-11 16:06:40,click
E01854,,Search,2025-07-01 12:52:59,purchase
E01855,C0088,Home,2025-02-27 16:13:11,purchase
E01856,C0707,Product,2025-10-27 12:26:45,purchase
E01857,C0645,Product,2025-05-23 17:51:35,view
E01858,C0335,Home,2025-07-27 16:39:42,purchase
E01859,C0793,Product,2025-09-07 19:31:13,view
E01860,C0252,Home,2025-01-11 18:24:55,add_to_cart
E01861,C0034,Search,2025-01-09 11:54:23,purchase
E01862,C0712,Cart,2024-12-25 09:32:05,click
E01863,C0645,Home,2025-06-19 20:38:07,purchase
E01864,C0942,Checkout,2025-05-09 05:04:42,view
E01865,C0182,Search,2025-10-13 00:47:26,view
E01866,C0805,Checkout,2025-09-25 23:35:23,purchase
E01867,C0203,Cart,2024-12-11 11:23:01,view
E01868,C0943,Search,2025-01-07 19:51:16,add_to_cart
E01869,C0149,Checkout,2025-09-05 21:56:45,add_to_cart
E01870,C0465,Home,2025-04-09 13:11:04,purchase
E01871,C0746,,2025-02-18 11:12:48,view
E01872,C0083,Cart,2025-07-08 21:38:07,
E01873,C0203,Search,2025-04-02 11:29:13,view
E01874,C0511,Home,2024-11-20 14:18:29,click
E01875,C0877,Checkout,2025-11-17 02:01:10,purchase
E01876,C0961,Search,2025-01-09 00:36:27,view
E01877,C0552,Search,2025-06-08 01:17:50,add_to_cart
,C0157,Product,2025-11-12 21:18:10,purchase
E01879,C0213,Checkout,2024-12-11 09:20:41,purchase
E01880,C0010,Cart,2025-04-27 04:01:24,purchase
E01881,C0705,Home,2025-06-21 15:57:25,purchase
E01882,C0903,Checkout,2025-11-06 20:42:38,click
E01883,C0275,,2025-06-02 18:30:22,add_to_cart
E01884,C0476,Product,2025-09-28 18:27:07,purchase
E01885,C0774,Home,2025-09-25 01:12:32,click
E01886,C0625,Product,2025-05-23 10:07:37,view
E01887,,Search,2025-11-09 13:04:30,click
E01888,C0669,Product,2025-01-03 12:41:07,view
E01889,C0057,Search,2025-08-19 09:43:09,view
E01890,C0837,Checkout,2025-04-10 04:26:31,purchase
E01891,C0580,Search,2025-10-21 02:33:46,add_to_cart
E01892,C0775,Product,2025-05-07 06:40:37,click
E01893,C0319,Home,2025-01-27 20:45:20,click
E01894,C0077,Home,2025-09-26 04:12:25,purchase
E01895,C0309,Search,2025-11-05 20:13:51,purchase
E01896,C0377,Home,2025-07-28 13:08:11,view
E01897,C0630,Product,2025-02-08 08:52:45,purchase
E01898,,Search,2025-11-15 08:39:47,add_to_cart
E01899,C0491,Product,2025-11-02 09:01:09,view
E01900,C0757,Home,2025-03-29 08:11:01,
E01901,C0182,Cart,2025-06-25 13:58:41,add_to_cart
E01902,C0401,Search,2025-01-24 19:19:22,click
E01903,C0373,Product,2025-11-12 00:21:58,
E01904,,Home,2025-07-16 06:26:09,
E01905,C0586,Home,2024-12-23 16:42:12,view
E01906,C0019,Search,2024-12-20 00:25:13,purchase
E01907,C0387,Product,2025-10-03 12:12:20,click
E01908,C0238,Checkout,2025-07-19 11:34:59,click
E01909,C0228,Cart,2025-06-03 04:12:06,view
E01910,C0318,Cart,,purchase
E01911,C0960,Home,2025-07-27 08:19:42,purchase
E01912,,Product,2025-09-08 07:03:51,add_to_cart
E01913,C0263,Cart,2025-10-16 11:19:25,add_to_cart
E01914,C0042,Search,2025-11-17 09:00:57,purchase
E01915,,Checkout,2025-01-01 20:10:11,click
E01916,C0136,Home,2025-11-07 08:57:12,purchase
E01917,C0833,Search,2024-12-01 07:04:33,
E01918,C0425,Product,2025-05-04 12:30:06,
E01919,C0607,Search,2025-10-30 17:03:56,click
E01920,C0920,Home,2025-07-02 22:57:36,add_to_cart
E01921,C0866,Checkout,2025-08-02 22:08:48,purchase
E01922,,Home,2025-06-22 00:15:48,add_to_cart
E01923,,Product,2024-12-05 15:08:08,click
E01924,C0683,Checkout,2025-08-05 17:54:21,click
E01925,C0476,Home,2025-06-02 17:13:10,view
E01926,C0647,,2025-04-30 16:04:51,view
E01927,C0677,Search,2024-11-27 21:31:17,view
E01928,C0131,Checkout,2025-07-16 18:50:40,click
E01929,C0311,Checkout,2025-07-04 05:36:22,add_to_cart
E01930,C0450,Home,2025-11-05 07:33:02,add_to_cart
E01931,C0772,Product,2024-11-30 21:31:30,add_to_cart
E01932,C0811,Checkout,2025-09-26 14:40:13,view
E01933,C0764,Cart,2025-01-02 08:29:51,view
E01934,,Checkout,2025-01-11 04:56:32,purchase
E01935,C0839,Cart,2025-05-07 18:52:08,view
,C0625,Home,2025-05-29 03:28:01,click
E01937,,Cart,2025-05-25 11:12:54,add_to_cart
E01938,C0030,Product,2025-06-12 22:08:58,purchase
E01939,C0247,Cart,2025-05-21 18:25:04,view
E01940,C0140,Product,2024-12-03 21:33:13,add_to_cart
E01941,C0841,Home,2025-11-13 21:07:08,click
E01942,C0610,,2025-09-24 22:59:43,purchase
E01943,C0771,Home,2025-05-19 11:38:33,click
E01944,C0514,Cart,2025-02-12 01:33:49,click
E01945,C0774,Cart,2025-10-26 00:44:56,click
E01946,C0016,Home,2025-05-05 17:25:49,view
E01947,C0774,Checkout,2025-04-09 02:41:54,purchase
E01948,C0957,Product,2025-08-16 18:30:03,view
E01949,C0665,Home,2025-10-16 11:14:39,click
E01950,C0859,Home,2025-10-20 17:06:53,click
E01951,C0020,Home,2025-08-14 10:00:58,purchase
E01952,C0267,Product,2025-09-21 00:21:55,add_to_cart
E01953,C0940,Search,2025-10-03 18:32:26,add_to_cart
E01954,C1000,Checkout,2025-06-12 17:50:33,click
,C0301,,2025-06-18 03:08:57,click
E01956,C0954,Product,2025-10-29 12:08:45,view
E01957,C0081,,2025-06-06 03:20:51,view
E01958,,Cart,2025-10-07 05:12:36,click
E01959,C0177,Cart,2025-02-07 07:48:11,click
E01960,C0578,Checkout,2025-02-03 00:31:48,click
E01961,C0915,Home,2025-02-08 19:05:02,click
E01962,C0854,Checkout,2025-06-09 16:06:58,click
E01963,C0497,Checkout,2024-12-06 06:45:19,view
E01964,C0011,Product,2025-06-07 03:01:14,add_to_cart
,C0228,Checkout,2024-12-10 11:07:04,click
E01966,C0951,Checkout,2024-12-27 15:56:55,purchase
E01967,C0972,Home,2025-05-10 18:01:13,view
E01968,C0821,Product,2025-10-12 21:06:25,click
E01969,C0492,Search,,purchase
E01970,C0332,Home,2025-11-07 13:52:11,click
E01971,C0346,Product,2024-12-19 18:45:37,click
E01972,C0581,Cart,2025-02-09 07:10:20,click
E01973,C0611,Checkout,2025-05-09 13:35:32,view
E01974,C0921,Product,2025-06-03 12:49:52,purchase
,C0276,Checkout,2025-11-16 04:06:55,view
E01976,C0389,Home,2025-04-05 21:44:55,view
E01977,C0305,Cart,2025-03-28 19:17:38,
E01978,C0487,Search,2025-11-01 10:53:23,purchase
E01979,C0505,Home,2025-08-24 01:08:30,view
E01980,C0468,Home,2025-06-27 12:19:12,add_to_cart
E01981,C0219,Search,2025-04-30 19:17:53,
E01982,C0985,Cart,2025-04-24 22:15:48,click
E01983,C0921,Home,2025-02-14 21:39:06,
E01984,C0092,Product,2025-05-07 20:57:19,view
E01985,C0716,Search,2025-07-04 06:05:29,view
E01986,C0558,Search,2025-10-16 11:53:06,purchase
E01987,C0288,Checkout,2025-09-30 23:28:34,
E01988,C0551,Checkout,2025-09-12 06:45:23,add_to_cart
E01989,C0606,Search,2025-02-12 11:55:46,view
E01990,C0951,Cart,2025-05-08 13:31:38,view
,C0925,Checkout,2025-09-13 02:07:58,purchase
E01992,C0238,Cart,2024-12-26 15:43:27,click
E01993,,Checkout,2025-11-15 16:02:32,add_to_cart
E01994,C0139,Product,2025-10-28 02:36:33,click
E01995,C0663,Search,2025-06-17 01:59:47,click
E01996,C0823,Checkout,2025-02-28 18:42:16,purchase
E01997,C0708,Product,2025-05-14 14:06:21,add_to_cart
E01998,C0810,,2025-03-20 08:21:25,add_to_cart
E01999,C0709,Search,2025-01-07 11:08:01,purchase
E02000,C0686,Cart,2025-08-18 09:19:41,
